provincia_id,nombre_provincia,sexo,edad_quinquenal,nacionalidad,pais_nacimiento,cantidad
46,La Rioja,F,85 a 89,Extranjera,Otro Pais,17
46,La Rioja,F,90 a 94,Argentina,Argentina,566
46,La Rioja,F,90 a 94,Argentina,Otro Pais,1
46,La Rioja,F,90 a 94,Extranjera,Otro Pais,8
46,La Rioja,F,95 a 99,Argentina,Argentina,163
46,La Rioja,F,95 a 99,Extranjera,Otro Pais,2
46,La Rioja,M,0 a 4,Argentina,Argentina,10957
46,La Rioja,M,0 a 4,Argentina,Otro Pais,4
46,La Rioja,M,0 a 4,Extranjera,Otro Pais,10
46,La Rioja,M,10 a 14,Argentina,Argentina,16181
46,La Rioja,M,10 a 14,Argentina,Otro Pais,2
46,La Rioja,M,10 a 14,Extranjera,Otro Pais,130
46,La Rioja,M,100 y +,Argentina,Argentina,12
46,La Rioja,M,15 a 19,Argentina,Argentina,16382
46,La Rioja,M,15 a 19,Argentina,Otro Pais,8
46,La Rioja,M,15 a 19,Extranjera,Otro Pais,197
46,La Rioja,M,20 a 24,Argentina,Argentina,16553
46,La Rioja,M,20 a 24,Argentina,Otro Pais,5
46,La Rioja,M,20 a 24,Extranjera,Otro Pais,385
46,La Rioja,M,25 a 29,Argentina,Argentina,17503
46,La Rioja,M,25 a 29,Argentina,Otro Pais,9
46,La Rioja,M,25 a 29,Extranjera,Otro Pais,586
46,La Rioja,M,30 a 34,Argentina,Argentina,17155
46,La Rioja,M,30 a 34,Argentina,Otro Pais,14
46,La Rioja,M,30 a 34,Extranjera,Otro Pais,618
46,La Rioja,M,35 a 39,Argentina,Argentina,14314
46,La Rioja,M,35 a 39,Argentina,Otro Pais,12
46,La Rioja,M,35 a 39,Extranjera,Otro Pais,533
46,La Rioja,M,40 a 44,Argentina,Argentina,14055
46,La Rioja,M,40 a 44,Argentina,Otro Pais,18
46,La Rioja,M,40 a 44,Extranjera,Otro Pais,358
46,La Rioja,M,45 a 49,Argentina,Argentina,13503
46,La Rioja,M,45 a 49,Argentina,Otro Pais,18
46,La Rioja,M,45 a 49,Extranjera,Otro Pais,285
46,La Rioja,M,5 a 9,Argentina,Argentina,15180
46,La Rioja,M,5 a 9,Argentina,Otro Pais,3
46,La Rioja,M,5 a 9,Extranjera,Otro Pais,80
46,La Rioja,M,50 a 54,Argentina,Argentina,10287
46,La Rioja,M,50 a 54,Argentina,Otro Pais,19
46,La Rioja,M,50 a 54,Extranjera,Otro Pais,252
46,La Rioja,M,55 a 59,Argentina,Argentina,8914
46,La Rioja,M,55 a 59,Argentina,Otro Pais,21
46,La Rioja,M,55 a 59,Extranjera,Otro Pais,220
46,La Rioja,M,60 a 64,Argentina,Argentina,7803
46,La Rioja,M,60 a 64,Argentina,Otro Pais,15
46,La Rioja,M,60 a 64,Extranjera,Otro Pais,150
46,La Rioja,M,65 a 69,Argentina,Argentina,6460
46,La Rioja,M,65 a 69,Argentina,Otro Pais,26
46,La Rioja,M,65 a 69,Extranjera,Otro Pais,102
46,La Rioja,M,70 a 74,Argentina,Argentina,4941
46,La Rioja,M,70 a 74,Argentina,Otro Pais,19
46,La Rioja,M,70 a 74,Extranjera,Otro Pais,83
46,La Rioja,M,75 a 79,Argentina,Argentina,3036
46,La Rioja,M,75 a 79,Argentina,Otro Pais,20
46,La Rioja,M,75 a 79,Extranjera,Otro Pais,49
46,La Rioja,M,80 a 84,Argentina,Argentina,1612
46,La Rioja,M,80 a 84,Argentina,Otro Pais,13
46,La Rioja,M,80 a 84,Extranjera,Otro Pais,27
46,La Rioja,M,85 a 89,Argentina,Argentina,739
46,La Rioja,M,85 a 89,Argentina,Otro Pais,6
46,La Rioja,M,85 a 89,Extranjera,Otro Pais,13
46,La Rioja,M,90 a 94,Argentina,Argentina,325
46,La Rioja,M,90 a 94,Argentina,Otro Pais,2
46,La Rioja,M,90 a 94,Extranjera,Otro Pais,3
46,La Rioja,M,95 a 99,Argentina,Argentina,74
46,La Rioja,M,95 a 99,Extranjera,Otro Pais,1
46,La Rioja,X,20 a 24,Argentina,Argentina,1
46,La Rioja,X,25 a 29,Argentina,Argentina,2
46,La Rioja,X,30 a 34,Argentina,Argentina,2
46,La Rioja,X,35 a 39,Argentina,Argentina,1
46,La Rioja,X,60 a 64,Argentina,Argentina,1
50,Mendoza,F,0 a 4,Argentina,Argentina,51917
50,Mendoza,F,0 a 4,Argentina,Otro Pais,112
50,Mendoza,F,0 a 4,Extranjera,Otro Pais,92
50,Mendoza,F,10 a 14,Argentina,Argentina,80296
50,Mendoza,F,10 a 14,Argentina,Otro Pais,274
50,Mendoza,F,10 a 14,Extranjera,Otro Pais,843
50,Mendoza,F,100 y +,Argentina,Argentina,184
50,Mendoza,F,100 y +,Argentina,Otro Pais,3
50,Mendoza,F,100 y +,Extranjera,Otro Pais,25
50,Mendoza,F,15 a 19,Argentina,Argentina,77012
50,Mendoza,F,15 a 19,Argentina,Otro Pais,479
50,Mendoza,F,15 a 19,Extranjera,Otro Pais,1344
50,Mendoza,F,20 a 24,Argentina,Argentina,68508
50,Mendoza,F,20 a 24,Argentina,Otro Pais,390
50,Mendoza,F,20 a 24,Extranjera,Otro Pais,1914
50,Mendoza,F,25 a 29,Argentina,Argentina,72937
50,Mendoza,F,25 a 29,Argentina,Otro Pais,135
50,Mendoza,F,25 a 29,Extranjera,Otro Pais,2348
50,Mendoza,F,30 a 34,Argentina,Argentina,73585
50,Mendoza,F,30 a 34,Argentina,Otro Pais,175
50,Mendoza,F,30 a 34,Extranjera,Otro Pais,2967
50,Mendoza,F,35 a 39,Argentina,Argentina,69856
50,Mendoza,F,35 a 39,Argentina,Otro Pais,156
50,Mendoza,F,35 a 39,Extranjera,Otro Pais,3117
50,Mendoza,F,40 a 44,Argentina,Argentina,66137
50,Mendoza,F,40 a 44,Argentina,Otro Pais,175
50,Mendoza,F,40 a 44,Extranjera,Otro Pais,3076
50,Mendoza,F,45 a 49,Argentina,Argentina,63143
50,Mendoza,F,45 a 49,Argentina,Otro Pais,191
50,Mendoza,F,45 a 49,Extranjera,Otro Pais,2800
50,Mendoza,F,5 a 9,Argentina,Argentina,76106
50,Mendoza,F,5 a 9,Argentina,Otro Pais,148
50,Mendoza,F,5 a 9,Extranjera,Otro Pais,403
50,Mendoza,F,50 a 54,Argentina,Argentina,53078
50,Mendoza,F,50 a 54,Argentina,Otro Pais,216
50,Mendoza,F,50 a 54,Extranjera,Otro Pais,3059
50,Mendoza,F,55 a 59,Argentina,Argentina,44145
50,Mendoza,F,55 a 59,Argentina,Otro Pais,259
50,Mendoza,F,55 a 59,Extranjera,Otro Pais,2863
50,Mendoza,F,60 a 64,Argentina,Argentina,42278
50,Mendoza,F,60 a 64,Argentina,Otro Pais,213
50,Mendoza,F,60 a 64,Extranjera,Otro Pais,2609
50,Mendoza,F,65 a 69,Argentina,Argentina,38729
50,Mendoza,F,65 a 69,Argentina,Otro Pais,245
50,Mendoza,F,65 a 69,Extranjera,Otro Pais,2259
50,Mendoza,F,70 a 74,Argentina,Argentina,34191
50,Mendoza,F,70 a 74,Argentina,Otro Pais,260
50,Mendoza,F,70 a 74,Extranjera,Otro Pais,2122
50,Mendoza,F,75 a 79,Argentina,Argentina,25486
50,Mendoza,F,75 a 79,Argentina,Otro Pais,329
50,Mendoza,F,75 a 79,Extranjera,Otro Pais,1894
50,Mendoza,F,80 a 84,Argentina,Argentina,17252
50,Mendoza,F,80 a 84,Argentina,Otro Pais,221
50,Mendoza,F,80 a 84,Extranjera,Otro Pais,1231
50,Mendoza,F,85 a 89,Argentina,Argentina,9398
50,Mendoza,F,85 a 89,Argentina,Otro Pais,107
50,Mendoza,F,85 a 89,Extranjera,Otro Pais,629
50,Mendoza,F,90 a 94,Argentina,Argentina,4128
50,Mendoza,F,90 a 94,Argentina,Otro Pais,43
50,Mendoza,F,90 a 94,Extranjera,Otro Pais,287
50,Mendoza,F,95 a 99,Argentina,Argentina,1026
50,Mendoza,F,95 a 99,Argentina,Otro Pais,11
50,Mendoza,F,95 a 99,Extranjera,Otro Pais,85
50,Mendoza,M,0 a 4,Argentina,Argentina,53781
50,Mendoza,M,0 a 4,Argentina,Otro Pais,113
50,Mendoza,M,0 a 4,Extranjera,Otro Pais,93
50,Mendoza,M,10 a 14,Argentina,Argentina,83298
50,Mendoza,M,10 a 14,Argentina,Otro Pais,281
50,Mendoza,M,10 a 14,Extranjera,Otro Pais,917
50,Mendoza,M,100 y +,Argentina,Argentina,63
50,Mendoza,M,100 y +,Argentina,Otro Pais,1
50,Mendoza,M,100 y +,Extranjera,Otro Pais,11
50,Mendoza,M,15 a 19,Argentina,Argentina,80094
50,Mendoza,M,15 a 19,Argentina,Otro Pais,506
50,Mendoza,M,15 a 19,Extranjera,Otro Pais,1459
50,Mendoza,M,20 a 24,Argentina,Argentina,69950
50,Mendoza,M,20 a 24,Argentina,Otro Pais,330
50,Mendoza,M,20 a 24,Extranjera,Otro Pais,2133
50,Mendoza,M,25 a 29,Argentina,Argentina,73626
50,Mendoza,M,25 a 29,Argentina,Otro Pais,153
50,Mendoza,M,25 a 29,Extranjera,Otro Pais,2264
50,Mendoza,M,30 a 34,Argentina,Argentina,73663
50,Mendoza,M,30 a 34,Argentina,Otro Pais,191
50,Mendoza,M,30 a 34,Extranjera,Otro Pais,3330
50,Mendoza,M,35 a 39,Argentina,Argentina,69370
50,Mendoza,M,35 a 39,Argentina,Otro Pais,120
50,Mendoza,M,35 a 39,Extranjera,Otro Pais,3220
50,Mendoza,M,40 a 44,Argentina,Argentina,65346
50,Mendoza,M,40 a 44,Argentina,Otro Pais,185
50,Mendoza,M,40 a 44,Extranjera,Otro Pais,3084
50,Mendoza,M,45 a 49,Argentina,Argentina,61142
50,Mendoza,M,45 a 49,Argentina,Otro Pais,161
50,Mendoza,M,45 a 49,Extranjera,Otro Pais,2511
50,Mendoza,M,5 a 9,Argentina,Argentina,78832
50,Mendoza,M,5 a 9,Argentina,Otro Pais,195
50,Mendoza,M,5 a 9,Extranjera,Otro Pais,467
50,Mendoza,M,50 a 54,Argentina,Argentina,50160
50,Mendoza,M,50 a 54,Argentina,Otro Pais,195
50,Mendoza,M,50 a 54,Extranjera,Otro Pais,2651
50,Mendoza,M,55 a 59,Argentina,Argentina,40892
50,Mendoza,M,55 a 59,Argentina,Otro Pais,176
50,Mendoza,M,55 a 59,Extranjera,Otro Pais,2308
50,Mendoza,M,60 a 64,Argentina,Argentina,37853
50,Mendoza,M,60 a 64,Argentina,Otro Pais,159
50,Mendoza,M,60 a 64,Extranjera,Otro Pais,1986
50,Mendoza,M,65 a 69,Argentina,Argentina,34098
50,Mendoza,M,65 a 69,Argentina,Otro Pais,199
50,Mendoza,M,65 a 69,Extranjera,Otro Pais,1586
50,Mendoza,M,70 a 74,Argentina,Argentina,27180
50,Mendoza,M,70 a 74,Argentina,Otro Pais,226
50,Mendoza,M,70 a 74,Extranjera,Otro Pais,1678
50,Mendoza,M,75 a 79,Argentina,Argentina,18548
50,Mendoza,M,75 a 79,Argentina,Otro Pais,287
50,Mendoza,M,75 a 79,Extranjera,Otro Pais,1499
50,Mendoza,M,80 a 84,Argentina,Argentina,10781
50,Mendoza,M,80 a 84,Argentina,Otro Pais,175
50,Mendoza,M,80 a 84,Extranjera,Otro Pais,903
50,Mendoza,M,85 a 89,Argentina,Argentina,4926
50,Mendoza,M,85 a 89,Argentina,Otro Pais,108
50,Mendoza,M,85 a 89,Extranjera,Otro Pais,437
50,Mendoza,M,90 a 94,Argentina,Argentina,1788
50,Mendoza,M,90 a 94,Argentina,Otro Pais,34
50,Mendoza,M,90 a 94,Extranjera,Otro Pais,178
50,Mendoza,M,95 a 99,Argentina,Argentina,393
50,Mendoza,M,95 a 99,Argentina,Otro Pais,16
50,Mendoza,M,95 a 99,Extranjera,Otro Pais,42
50,Mendoza,X,10 a 14,Argentina,Argentina,2
50,Mendoza,X,15 a 19,Argentina,Argentina,8
50,Mendoza,X,20 a 24,Argentina,Argentina,8
50,Mendoza,X,25 a 29,Argentina,Argentina,12
50,Mendoza,X,25 a 29,Argentina,Otro Pais,1
50,Mendoza,X,30 a 34,Argentina,Argentina,13
50,Mendoza,X,30 a 34,Extranjera,Otro Pais,3
50,Mendoza,X,35 a 39,Argentina,Argentina,8
50,Mendoza,X,40 a 44,Argentina,Argentina,2
50,Mendoza,X,45 a 49,Argentina,Argentina,5
50,Mendoza,X,50 a 54,Argentina,Argentina,1
50,Mendoza,X,55 a 59,Argentina,Argentina,2
54,Misiones,F,0 a 4,Argentina,Argentina,46722
54,Misiones,F,0 a 4,Argentina,Otro Pais,60
54,Misiones,F,0 a 4,Extranjera,Otro Pais,49
54,Misiones,F,10 a 14,Argentina,Argentina,62150
54,Misiones,F,10 a 14,Argentina,Otro Pais,107
54,Misiones,F,10 a 14,Extranjera,Otro Pais,273
54,Misiones,F,100 y +,Argentina,Argentina,57
54,Misiones,F,100 y +,Argentina,Otro Pais,5
54,Misiones,F,100 y +,Extranjera,Otro Pais,34
54,Misiones,F,15 a 19,Argentina,Argentina,56286
54,Misiones,F,15 a 19,Argentina,Otro Pais,132
54,Misiones,F,15 a 19,Extranjera,Otro Pais,446
54,Misiones,F,20 a 24,Argentina,Argentina,57805
54,Misiones,F,20 a 24,Argentina,Otro Pais,138
54,Misiones,F,20 a 24,Extranjera,Otro Pais,805
54,Misiones,F,25 a 29,Argentina,Argentina,57518
54,Misiones,F,25 a 29,Argentina,Otro Pais,112
54,Misiones,F,25 a 29,Extranjera,Otro Pais,1187
54,Misiones,F,30 a 34,Argentina,Argentina,53241
54,Misiones,F,30 a 34,Argentina,Otro Pais,141
54,Misiones,F,30 a 34,Extranjera,Otro Pais,1960
54,Misiones,F,35 a 39,Argentina,Argentina,46283
54,Misiones,F,35 a 39,Argentina,Otro Pais,102
54,Misiones,F,35 a 39,Extranjera,Otro Pais,2109
54,Misiones,F,40 a 44,Argentina,Argentina,42032
54,Misiones,F,40 a 44,Argentina,Otro Pais,138
54,Misiones,F,40 a 44,Extranjera,Otro Pais,2135
54,Misiones,F,45 a 49,Argentina,Argentina,37480
54,Misiones,F,45 a 49,Argentina,Otro Pais,125
54,Misiones,F,45 a 49,Extranjera,Otro Pais,1810
54,Misiones,F,5 a 9,Argentina,Argentina,59999
54,Misiones,F,5 a 9,Argentina,Otro Pais,148
54,Misiones,F,5 a 9,Extranjera,Otro Pais,140
54,Misiones,F,50 a 54,Argentina,Argentina,30747
54,Misiones,F,50 a 54,Argentina,Otro Pais,169
54,Misiones,F,50 a 54,Extranjera,Otro Pais,1842
54,Misiones,F,55 a 59,Argentina,Argentina,27113
54,Misiones,F,55 a 59,Argentina,Otro Pais,222
54,Misiones,F,55 a 59,Extranjera,Otro Pais,1764
54,Misiones,F,60 a 64,Argentina,Argentina,24784
54,Misiones,F,60 a 64,Argentina,Otro Pais,316
54,Misiones,F,60 a 64,Extranjera,Otro Pais,1929
54,Misiones,F,65 a 69,Argentina,Argentina,20356
54,Misiones,F,65 a 69,Argentina,Otro Pais,466
54,Misiones,F,65 a 69,Extranjera,Otro Pais,2121
54,Misiones,F,70 a 74,Argentina,Argentina,13979
54,Misiones,F,70 a 74,Argentina,Otro Pais,505
54,Misiones,F,70 a 74,Extranjera,Otro Pais,2114
54,Misiones,F,75 a 79,Argentina,Argentina,7913
54,Misiones,F,75 a 79,Argentina,Otro Pais,488
54,Misiones,F,75 a 79,Extranjera,Otro Pais,1906
54,Misiones,F,80 a 84,Argentina,Argentina,4794
54,Misiones,F,80 a 84,Argentina,Otro Pais,418
54,Misiones,F,80 a 84,Extranjera,Otro Pais,1401
54,Misiones,F,85 a 89,Argentina,Argentina,2729
54,Misiones,F,85 a 89,Argentina,Otro Pais,252
54,Misiones,F,85 a 89,Extranjera,Otro Pais,760
54,Misiones,F,90 a 94,Argentina,Argentina,1109
54,Misiones,F,90 a 94,Argentina,Otro Pais,120
54,Misiones,F,90 a 94,Extranjera,Otro Pais,317
54,Misiones,F,95 a 99,Argentina,Argentina,283
54,Misiones,F,95 a 99,Argentina,Otro Pais,35
54,Misiones,F,95 a 99,Extranjera,Otro Pais,119
54,Misiones,M,0 a 4,Argentina,Argentina,48554
54,Misiones,M,0 a 4,Argentina,Otro Pais,61
54,Misiones,M,0 a 4,Extranjera,Otro Pais,44
54,Misiones,M,10 a 14,Argentina,Argentina,64440
54,Misiones,M,10 a 14,Argentina,Otro Pais,101
54,Misiones,M,10 a 14,Extranjera,Otro Pais,280
54,Misiones,M,100 y +,Argentina,Argentina,37
54,Misiones,M,100 y +,Argentina,Otro Pais,3
54,Misiones,M,100 y +,Extranjera,Otro Pais,24
54,Misiones,M,15 a 19,Argentina,Argentina,58791
54,Misiones,M,15 a 19,Argentina,Otro Pais,134
54,Misiones,M,15 a 19,Extranjera,Otro Pais,419
54,Misiones,M,20 a 24,Argentina,Argentina,58324
54,Misiones,M,20 a 24,Argentina,Otro Pais,142
54,Misiones,M,20 a 24,Extranjera,Otro Pais,605
54,Misiones,M,25 a 29,Argentina,Argentina,56217
54,Misiones,M,25 a 29,Argentina,Otro Pais,101
54,Misiones,M,25 a 29,Extranjera,Otro Pais,887
54,Misiones,M,30 a 34,Argentina,Argentina,51603
54,Misiones,M,30 a 34,Argentina,Otro Pais,103
54,Misiones,M,30 a 34,Extranjera,Otro Pais,1459
54,Misiones,M,35 a 39,Argentina,Argentina,46135
54,Misiones,M,35 a 39,Argentina,Otro Pais,88
54,Misiones,M,35 a 39,Extranjera,Otro Pais,1674
54,Misiones,M,40 a 44,Argentina,Argentina,42247
54,Misiones,M,40 a 44,Argentina,Otro Pais,101
54,Misiones,M,40 a 44,Extranjera,Otro Pais,1756
54,Misiones,M,45 a 49,Argentina,Argentina,37626
54,Misiones,M,45 a 49,Argentina,Otro Pais,94
54,Misiones,M,45 a 49,Extranjera,Otro Pais,1451
54,Misiones,M,5 a 9,Argentina,Argentina,62545
54,Misiones,M,5 a 9,Argentina,Otro Pais,158
54,Misiones,M,5 a 9,Extranjera,Otro Pais,128
54,Misiones,M,50 a 54,Argentina,Argentina,30743
54,Misiones,M,50 a 54,Argentina,Otro Pais,106
54,Misiones,M,50 a 54,Extranjera,Otro Pais,1425
54,Misiones,M,55 a 59,Argentina,Argentina,26383
54,Misiones,M,55 a 59,Argentina,Otro Pais,161
54,Misiones,M,55 a 59,Extranjera,Otro Pais,1536
54,Misiones,M,60 a 64,Argentina,Argentina,24423
54,Misiones,M,60 a 64,Argentina,Otro Pais,205
54,Misiones,M,60 a 64,Extranjera,Otro Pais,1641
54,Misiones,M,65 a 69,Argentina,Argentina,19912
54,Misiones,M,65 a 69,Argentina,Otro Pais,333
54,Misiones,M,65 a 69,Extranjera,Otro Pais,1731
54,Misiones,M,70 a 74,Argentina,Argentina,12970
54,Misiones,M,70 a 74,Argentina,Otro Pais,419
54,Misiones,M,70 a 74,Extranjera,Otro Pais,2053
54,Misiones,M,75 a 79,Argentina,Argentina,6687
54,Misiones,M,75 a 79,Argentina,Otro Pais,359
54,Misiones,M,75 a 79,Extranjera,Otro Pais,1921
54,Misiones,M,80 a 84,Argentina,Argentina,3420
54,Misiones,M,80 a 84,Argentina,Otro Pais,296
54,Misiones,M,80 a 84,Extranjera,Otro Pais,1371
54,Misiones,M,85 a 89,Argentina,Argentina,1554
54,Misiones,M,85 a 89,Argentina,Otro Pais,142
54,Misiones,M,85 a 89,Extranjera,Otro Pais,695
54,Misiones,M,90 a 94,Argentina,Argentina,511
54,Misiones,M,90 a 94,Argentina,Otro Pais,58
54,Misiones,M,90 a 94,Extranjera,Otro Pais,257
54,Misiones,M,95 a 99,Argentina,Argentina,123
54,Misiones,M,95 a 99,Argentina,Otro Pais,18
54,Misiones,M,95 a 99,Extranjera,Otro Pais,112
54,Misiones,X,15 a 19,Argentina,Argentina,5
54,Misiones,X,20 a 24,Argentina,Argentina,4
54,Misiones,X,25 a 29,Argentina,Argentina,4
54,Misiones,X,30 a 34,Argentina,Argentina,2
54,Misiones,X,35 a 39,Argentina,Argentina,6
54,Misiones,X,40 a 44,Argentina,Argentina,1
54,Misiones,X,55 a 59,Argentina,Argentina,1
54,Misiones,X,60 a 64,Argentina,Argentina,1
58,Neuquén,F,0 a 4,Argentina,Argentina,18471
58,Neuquén,F,0 a 4,Argentina,Otro Pais,20
58,Neuquén,F,0 a 4,Extranjera,Otro Pais,37
58,Neuquén,F,10 a 14,Argentina,Argentina,29358
58,Neuquén,F,10 a 14,Argentina,Otro Pais,74
58,Neuquén,F,10 a 14,Extranjera,Otro Pais,424
58,Neuquén,F,100 y +,Argentina,Argentina,46
58,Neuquén,F,100 y +,Argentina,Otro Pais,3
58,Neuquén,F,100 y +,Extranjera,Otro Pais,10
58,Neuquén,F,15 a 19,Argentina,Argentina,27791
58,Neuquén,F,15 a 19,Argentina,Otro Pais,92
58,Neuquén,F,15 a 19,Extranjera,Otro Pais,515
58,Neuquén,F,20 a 24,Argentina,Argentina,26235
58,Neuquén,F,20 a 24,Argentina,Otro Pais,87
58,Neuquén,F,20 a 24,Extranjera,Otro Pais,738
58,Neuquén,F,25 a 29,Argentina,Argentina,29090
58,Neuquén,F,25 a 29,Argentina,Otro Pais,72
58,Neuquén,F,25 a 29,Extranjera,Otro Pais,925
58,Neuquén,F,30 a 34,Argentina,Argentina,31271
58,Neuquén,F,30 a 34,Argentina,Otro Pais,83
58,Neuquén,F,30 a 34,Extranjera,Otro Pais,1335
58,Neuquén,F,35 a 39,Argentina,Argentina,28839
58,Neuquén,F,35 a 39,Argentina,Otro Pais,158
58,Neuquén,F,35 a 39,Extranjera,Otro Pais,1477
58,Neuquén,F,40 a 44,Argentina,Argentina,26850
58,Neuquén,F,40 a 44,Argentina,Otro Pais,258
58,Neuquén,F,40 a 44,Extranjera,Otro Pais,1719
58,Neuquén,F,45 a 49,Argentina,Argentina,24827
58,Neuquén,F,45 a 49,Argentina,Otro Pais,246
58,Neuquén,F,45 a 49,Extranjera,Otro Pais,1389
58,Neuquén,F,5 a 9,Argentina,Argentina,27587
58,Neuquén,F,5 a 9,Argentina,Otro Pais,63
58,Neuquén,F,5 a 9,Extranjera,Otro Pais,272
58,Neuquén,F,50 a 54,Argentina,Argentina,19970
58,Neuquén,F,50 a 54,Argentina,Otro Pais,364
58,Neuquén,F,50 a 54,Extranjera,Otro Pais,1728
58,Neuquén,F,55 a 59,Argentina,Argentina,16253
58,Neuquén,F,55 a 59,Argentina,Otro Pais,343
58,Neuquén,F,55 a 59,Extranjera,Otro Pais,2021
58,Neuquén,F,60 a 64,Argentina,Argentina,14027
58,Neuquén,F,60 a 64,Argentina,Otro Pais,317
58,Neuquén,F,60 a 64,Extranjera,Otro Pais,2130
58,Neuquén,F,65 a 69,Argentina,Argentina,11518
58,Neuquén,F,65 a 69,Argentina,Otro Pais,360
58,Neuquén,F,65 a 69,Extranjera,Otro Pais,1865
58,Neuquén,F,70 a 74,Argentina,Argentina,8951
58,Neuquén,F,70 a 74,Argentina,Otro Pais,370
58,Neuquén,F,70 a 74,Extranjera,Otro Pais,1500
58,Neuquén,F,75 a 79,Argentina,Argentina,6042
58,Neuquén,F,75 a 79,Argentina,Otro Pais,315
58,Neuquén,F,75 a 79,Extranjera,Otro Pais,1094
58,Neuquén,F,80 a 84,Argentina,Argentina,3761
58,Neuquén,F,80 a 84,Argentina,Otro Pais,193
58,Neuquén,F,80 a 84,Extranjera,Otro Pais,635
58,Neuquén,F,85 a 89,Argentina,Argentina,2129
58,Neuquén,F,85 a 89,Argentina,Otro Pais,100
58,Neuquén,F,85 a 89,Extranjera,Otro Pais,373
58,Neuquén,F,90 a 94,Argentina,Argentina,965
58,Neuquén,F,90 a 94,Argentina,Otro Pais,37
58,Neuquén,F,90 a 94,Extranjera,Otro Pais,142
58,Neuquén,F,95 a 99,Argentina,Argentina,268
58,Neuquén,F,95 a 99,Argentina,Otro Pais,8
58,Neuquén,F,95 a 99,Extranjera,Otro Pais,59
58,Neuquén,M,0 a 4,Argentina,Argentina,19077
58,Neuquén,M,0 a 4,Argentina,Otro Pais,17
58,Neuquén,M,0 a 4,Extranjera,Otro Pais,45
58,Neuquén,M,10 a 14,Argentina,Argentina,30179
58,Neuquén,M,10 a 14,Argentina,Otro Pais,68
58,Neuquén,M,10 a 14,Extranjera,Otro Pais,431
58,Neuquén,M,100 y +,Argentina,Argentina,18
58,Neuquén,M,100 y +,Extranjera,Otro Pais,10
58,Neuquén,M,15 a 19,Argentina,Argentina,29107
58,Neuquén,M,15 a 19,Argentina,Otro Pais,84
58,Neuquén,M,15 a 19,Extranjera,Otro Pais,558
58,Neuquén,M,20 a 24,Argentina,Argentina,27788
58,Neuquén,M,20 a 24,Argentina,Otro Pais,60
58,Neuquén,M,20 a 24,Extranjera,Otro Pais,789
58,Neuquén,M,25 a 29,Argentina,Argentina,31690
58,Neuquén,M,25 a 29,Argentina,Otro Pais,72
58,Neuquén,M,25 a 29,Extranjera,Otro Pais,992
58,Neuquén,M,30 a 34,Argentina,Argentina,32904
58,Neuquén,M,30 a 34,Argentina,Otro Pais,86
58,Neuquén,M,30 a 34,Extranjera,Otro Pais,1518
58,Neuquén,M,35 a 39,Argentina,Argentina,30556
58,Neuquén,M,35 a 39,Argentina,Otro Pais,86
58,Neuquén,M,35 a 39,Extranjera,Otro Pais,1715
58,Neuquén,M,40 a 44,Argentina,Argentina,28010
58,Neuquén,M,40 a 44,Argentina,Otro Pais,214
58,Neuquén,M,40 a 44,Extranjera,Otro Pais,1796
58,Neuquén,M,45 a 49,Argentina,Argentina,25869
58,Neuquén,M,45 a 49,Argentina,Otro Pais,168
58,Neuquén,M,45 a 49,Extranjera,Otro Pais,1462
58,Neuquén,M,5 a 9,Argentina,Argentina,27874
58,Neuquén,M,5 a 9,Argentina,Otro Pais,53
58,Neuquén,M,5 a 9,Extranjera,Otro Pais,269
58,Neuquén,M,50 a 54,Argentina,Argentina,20109
58,Neuquén,M,50 a 54,Argentina,Otro Pais,289
58,Neuquén,M,50 a 54,Extranjera,Otro Pais,1608
58,Neuquén,M,55 a 59,Argentina,Argentina,15800
58,Neuquén,M,55 a 59,Argentina,Otro Pais,297
58,Neuquén,M,55 a 59,Extranjera,Otro Pais,1709
58,Neuquén,M,60 a 64,Argentina,Argentina,13586
58,Neuquén,M,60 a 64,Argentina,Otro Pais,227
58,Neuquén,M,60 a 64,Extranjera,Otro Pais,1757
58,Neuquén,M,65 a 69,Argentina,Argentina,10964
58,Neuquén,M,65 a 69,Argentina,Otro Pais,282
58,Neuquén,M,65 a 69,Extranjera,Otro Pais,1523
58,Neuquén,M,70 a 74,Argentina,Argentina,7722
58,Neuquén,M,70 a 74,Argentina,Otro Pais,311
58,Neuquén,M,70 a 74,Extranjera,Otro Pais,1401
58,Neuquén,M,75 a 79,Argentina,Argentina,4781
58,Neuquén,M,75 a 79,Argentina,Otro Pais,284
58,Neuquén,M,75 a 79,Extranjera,Otro Pais,1001
58,Neuquén,M,80 a 84,Argentina,Argentina,2566
58,Neuquén,M,80 a 84,Argentina,Otro Pais,162
58,Neuquén,M,80 a 84,Extranjera,Otro Pais,591
58,Neuquén,M,85 a 89,Argentina,Argentina,1145
58,Neuquén,M,85 a 89,Argentina,Otro Pais,76
58,Neuquén,M,85 a 89,Extranjera,Otro Pais,230
58,Neuquén,M,90 a 94,Argentina,Argentina,394
58,Neuquén,M,90 a 94,Argentina,Otro Pais,27
58,Neuquén,M,90 a 94,Extranjera,Otro Pais,101
58,Neuquén,M,95 a 99,Argentina,Argentina,86
58,Neuquén,M,95 a 99,Argentina,Otro Pais,6
58,Neuquén,M,95 a 99,Extranjera,Otro Pais,19
58,Neuquén,X,15 a 19,Argentina,Argentina,16
58,Neuquén,X,15 a 19,Extranjera,Otro Pais,1
